,time/s,Battery Power Output (MW)
38996,4155.281208,-0.19849689
38997,4155.389758,-0.200061091
38998,4155.534267,-0.200244232
38999,4155.73013,-0.199949339
39000,4155.902304,-0.199821821
39001,4156.000892,-0.199129501
39002,4156.017837,-0.066372535
39003,4156.027812,-3.48E-10
39004,4156.027812,0
39005,4156.044757,0
39006,4156.061702,0
39007,4156.08276,0
39008,4156.08276,7.69E-11
39009,4156.11665,0.049546558
39010,4156.150539,0.074479747
39011,4156.218319,0.093488819
39012,4156.308665,0.098965709
39013,4156.423492,0.099962124
39014,4156.579921,0.100029165
39015,4156.78753,0.099484946
39016,4156.945457,0.099656635
39017,4157.039528,0.033535323
39018,4157.046459,2.74E-12
39019,4157.046459,0
39020,4157.066277,0
39021,4157.086095,0
39022,4157.101325,0
39023,4157.101325,-5.57E-11
39024,4157.140961,-0.055062284
39025,4157.180598,-0.079765724
39026,4157.25987,-0.095839153
39027,4157.353067,-0.099418712
39028,4157.477792,-0.100012991
39029,4157.647257,-0.099982441
39030,4157.862167,-0.099064881
39031,4157.992099,-0.099883718
39032,4158.046653,-0.05543436
39033,4158.101208,-0.018959029
39034,4158.163151,-0.005526335
39035,4158.25993,-0.000967854
39036,4158.378365,-0.000199681
39037,4158.541915,-0.000187016
39038,4158.755406,-0.000933938
39039,4158.905808,-0.000535665
39040,4159.05621,-0.000307234
39041,4159.233896,-0.000479271
39042,4159.42697,-0.00126172
39043,4159.600969,-0.001727384
39044,4159.747062,-0.000843995
39045,4159.888301,-0.000345316
39046,4159.981095,-9.43E-15
39047,4159.981095,0
39048,4160.050348,0
39049,4160.119601,0
39050,4160.177149,0
39051,4160.276983,0
39052,4160.395937,0
39053,4160.561047,0
39054,4160.775893,0
39055,4160.924691,0
39056,4161.073489,0
39057,4161.131468,0
39058,4161.189447,0
39059,4161.283201,0
39060,4161.395997,0
39061,4161.551617,0
39062,4161.759111,0
39063,4161.917738,0
39064,4161.996496,0
39065,4161.996496,1.06E-11
39066,4162.048195,0.053208417
39067,4162.099894,0.083304674
39068,4162.174175,0.096280386
39069,4162.27161,0.099515893
39070,4162.398365,0.100026766
39071,4162.57199,0.099965836
39072,4162.789289,0.098888901
39073,4162.931129,0.099652034
39074,4163.072969,0.099971117
39075,4163.25146,0.099832471
39076,4163.456008,0.098802116
39077,4163.598068,0.099611071
39078,4163.740128,0.099952018
39079,4163.916023,0.099836641
39080,4164.030545,0.087813306
39081,4164.053066,0.02343977
39082,4164.063575,1.16E-10
39083,4164.063575,0
39084,4164.086096,0
39085,4164.108618,0
39086,4164.15366,0
39087,4164.23868,0
39088,4164.33519,0
39089,4164.46699,0
39090,4164.646152,0
39091,4164.863614,0
39092,4164.989676,0
39093,4165.047151,0
39094,4165.104626,0
39095,4165.164504,0
39096,4165.261492,0
39097,4165.378883,0
39098,4165.54126,0
39099,4165.754108,0
39100,4165.905616,0
39101,4166.057124,0
39102,4166.234606,0
39103,4166.426135,0
39104,4166.599211,0
39105,4166.745935,0
39106,4166.888494,0
39107,4167.052979,0
39108,4167.107299,0
39109,4167.16162,0
39110,4167.25072,0
39111,4167.356472,0
39112,4167.501474,0
39113,4167.697998,0
39114,4167.869496,0
39115,4168.040993,0
39116,4168.094142,0
39117,4168.147292,0
39118,4168.234486,0
39119,4168.337578,0
39120,4168.478418,0
39121,4168.669913,0
39122,4168.88791,0
39123,4169.017863,0
39124,4169.147815,0
39125,4169.324124,0
39126,4169.540805,0
39127,4169.68094,0
39128,4169.821074,0
39129,4169.999306,0
39130,4170.025348,0
39131,4170.051391,0
39132,4170.126201,0
39133,4170.208887,0
39134,4170.318721,0
39135,4170.464943,0
39136,4170.662584,0
39137,4170.832611,0
39138,4171.002637,0
39139,4171.174433,0
39140,4171.340143,0
39141,4171.499222,0
39142,4171.658947,0
39143,4171.826127,0
39144,4171.999049,0
39145,4172.168649,0
39146,4172.329694,0
39147,4172.487172,0
39148,4172.65032,0
39149,4172.822233,0
39150,4172.995374,0
39151,4173.048139,0
39152,4173.100904,0
39153,4173.170409,0
39154,4173.268187,0
39155,4173.392401,0
39156,4173.563154,0
39157,4173.779881,0
39158,4173.923939,0
39159,4174.067997,0
39160,4174.246469,0
39161,4174.448203,0
39162,4174.591103,0
39163,4174.734004,0
39164,4174.909354,0
39165,4175.025088,0
39166,4175.047331,0
39167,4175.069574,0
39168,4175.139259,0
39169,4175.210507,0
39170,4175.304184,0
39171,4175.424824,0
39172,4175.589724,0
39173,4175.803164,0
39174,4175.945211,0
39175,4176.052314,0
39176,4176.100497,0
39177,4176.14868,0
39178,4176.226751,0
39179,4176.317685,0
39180,4176.439064,0
39181,4176.603483,0
39182,4176.815853,0
39183,4176.965927,0
39184,4177.116001,0
39185,4177.293463,0
39186,4177.486743,0
39187,4177.661129,0
39188,4177.807321,0
39189,4177.948306,0
39190,4178.055833,0
39191,4178.104753,0
39192,4178.153672,0
39193,4178.232454,0
39194,4178.324493,0
39195,4178.447575,0
39196,4178.614552,0
39197,4178.82828,0
39198,4178.850231,0
39199,4178.850231,-2.15E-12
39200,4178.949385,-0.000501218
39201,4179.048539,-0.02275878
39202,4179.105479,-0.074429646
39203,4179.16242,-0.091921951
39204,4179.254055,-0.098696439
39205,4179.363987,-0.099928528
39206,4179.515228,-0.100039501
39207,4179.718543,-0.099612018
39208,4179.882238,-0.099646367
39209,4180.045933,-0.089335651
39210,4180.099525,-0.032206425
39211,4180.153116,-0.011049526
39212,4180.241158,-0.002084867
39213,4180.345387,-0.000362638
39214,4180.488027,-0.000156096
39215,4180.68174,-0.000419635
39216,4180.89937,-0.002369152
39217,4181.015333,-0.003169095
39218,4181.0651,-0.062108838
39219,4181.114866,-0.086104866
39220,4181.200453,-0.097458105
39221,4181.300034,-0.099724718
39222,4181.435824,-0.100039742
39223,4181.620685,-0.099879101
39224,4181.838934,-0.098353173
39225,4181.97295,-0.09961278
39226,4182.106966,-0.100013473
39227,4182.284525,-0.099910101
39228,4182.497799,-0.098760053
39229,4182.638016,-0.099632333
39230,4182.778232,-0.099976357
39231,4182.955781,-0.099852572
39232,4183.011757,-0.099213481
39233,4183.034176,-1.78E-10
39234,4183.034176,0
39235,4183.068573,0
39236,4183.10297,0
39237,4183.171764,0
39238,4183.250548,0
39239,4183.352671,0
39240,4183.487569,0
39241,4183.672019,0
39242,4183.890978,0
39243,4184.002453,0
39244,4184.023355,0
39245,4184.044257,0
39246,4184.113475,0
39247,4184.183768,0
39248,4184.276089,0
39249,4184.394621,0
39250,4184.556403,0
39251,4184.767912,0
39252,4184.9203,0
39253,4184.995388,0
39254,4184.995388,-1.06E-11
39255,4185.045649,-0.048833187
39256,4185.095911,-0.081150426
39257,4185.163495,-0.095211369
39258,4185.259457,-0.099322921
39259,4185.380461,-0.100008847
39260,4185.546757,-0.100001927
39261,4185.761423,-0.099173884
39262,4185.909377,-0.099662996
39263,4186.057332,-0.119820937
39264,4186.113425,-0.17293983
39265,4186.169519,-0.191431692
39266,4186.260101,-0.19875474
39267,4186.368427,-0.200107653
39268,4186.517243,-0.200242325
39269,4186.718036,-0.199865585
39270,4186.884682,-0.199839076
39271,4187.051329,-0.199811254
39272,4187.224374,-0.199620726
39273,4187.394643,-0.199466742
39274,4187.556091,-0.199591448
39275,4187.713242,-0.199803247
39276,4187.875687,-0.199863525
39277,4188.047346,-0.199724395
39278,4188.22105,-0.199484476
39279,4188.386593,-0.199477234
39280,4188.543682,-0.199720484
39281,4188.701905,-0.199877988
39282,4188.869903,-0.199824321
39283,4188.996535,-0.200255083
39284,4189.040849,-0.106758432
39285,4189.085163,-0.044471478
39286,4189.143805,-0.013818959
39287,4189.225777,-0.002828846
39288,4189.326211,-0.000490055
39289,4189.46102,-0.000160092
39290,4189.644983,-0.000310495
39291,4189.863579,-0.001803335
39292,4189.975882,-0.000335227
39293,4190.023839,-0.040200469
39294,4190.060032,-0.169784493
39295,4190.096224,-0.237162728
39296,4190.164396,-0.284167658
39297,4190.239778,-0.296860287
39298,4190.337615,-0.299949015
39299,4190.465498,-0.300430246
39300,4190.640588,-0.300357887
39301,4190.858244,-0.299226469
39302,4190.973225,-0.300335225
39303,4191.023955,-0.262118029
39304,4191.060378,-0.131291321
39305,4191.0968,-0.063376843
39306,4191.1649,-0.01643955
39307,4191.240304,-0.003740883
39308,4191.338131,-0.000652207
39309,4191.466016,-0.00017097
39310,4191.641104,-0.000243323
39311,4191.858757,-0.001374649
39312,4191.97921,-0.0002963
39313,4192.03823,-0.047923831
39314,4192.083347,-0.136538387
39315,4192.128463,-0.174481525
39316,4192.206151,-0.194724952
39317,4192.2952,-0.199342124
39318,4192.414134,-0.200180102
39319,4192.574683,-0.200215844
39320,4192.784594,-0.19957169
39321,4192.938456,-0.199859528
39322,4193.046781,-0.161520988
39323,4193.093935,-0.06601761
39324,4193.141089,-0.025729688
39325,4193.218042,-0.005703439
39326,4193.307307,-0.001061303
39327,4193.426093,-0.000220562
39328,4193.58659,-0.000184483
39329,4193.796539,-0.000827931
39330,4193.953017,-0.000596105
39331,4194.029133,-2.23E-11
39332,4194.029133,0
39333,4194.091144,0
39334,4194.153155,0
39335,4194.241936,0
39336,4194.3517,0
39337,4194.501324,0
39338,4194.702841,0
39339,4194.868541,0
39340,4195.03424,0
39341,4195.06065,0
39342,4195.08706,0
39343,4195.168043,0
39344,4195.251532,0
39345,4195.365484,0
39346,4195.516959,0
39347,4195.719404,0
39348,4195.883205,0
39349,4195.986199,0
39350,4195.986199,-2.51E-12
39351,4196.018208,-0.012095049
39352,4196.050217,-0.052469423
39353,4196.091382,-0.079241184
39354,4196.17419,-0.095962451
39355,4196.266499,-0.09943514
39356,4196.392079,-0.100012596
39357,4196.5621,-0.099977534
39358,4196.776799,-0.099046607
39359,4196.921974,-0.099655428
39360,4197.02586,-0.087503962
39361,4197.045383,-3.23E-11
39362,4197.045383,0
39363,4197.065637,0
39364,4197.085892,0
39365,4197.126401,0
39366,4197.199548,0
39367,4197.281812,0
39368,4197.390277,0
39369,4197.534652,0
39370,4197.73037,0
39371,4197.902715,0
39372,4198.07506,0
39373,4198.246034,0
39374,4198.408736,0
39375,4198.566209,0
39376,4198.727639,0
39377,4198.898049,0
39378,4199.07183,0
39379,4199.238721,0
39380,4199.396795,0
39381,4199.5545,0
39382,4199.720984,0
39383,4199.895556,0
39384,4199.982032,0
39385,4199.982032,4.09E-12
39386,4200.04927,0.033494326
39387,4200.116509,0.082695221
39388,4200.173844,0.094620344
39389,4200.272794,0.09923106
39390,4200.390689,0.100002596
39391,4200.55429,0.100014786
39392,4200.768173,0.099262538
39393,4200.918416,0.099665676
39394,4201.026419,0.112162282
39395,4201.046812,0.203258733
39396,4201.067205,0.269420508
39397,4201.131468,0.364170236
39398,4201.196975,0.390826371
39399,4201.281407,0.398830457
39400,4201.388273,0.400454321
39401,4201.53207,0.400645674
39402,4201.727221,0.400362256
39403,4201.900282,0.400219937
39404,4202.017042,0.396120624
39405,4202.038829,0.331348746
39406,4202.060616,0.285096545
39407,4202.13024,0.22176055
39408,4202.201253,0.205652952
39409,4202.294621,0.201340889
39410,4202.41477,0.20060204
39411,4202.57895,0.200593715
39412,4202.791971,0.20135072
39413,4202.942031,0.200938703
39414,4203.053468,0.152917649
39415,4203.101863,0.060871943
39416,4203.150258,0.023146592
39417,4203.228334,0.005036432
39418,4203.319376,0.000920128
39419,4203.440886,0.000203275
39420,4203.605515,0.000198116
39421,4203.818009,0.000960232
39422,4203.959986,7.93E-15
39423,4203.959986,0
39424,4204.01878,0
39425,4204.057807,0
39426,4204.096835,0
39427,4204.169969,0
39428,4204.251561,0
39429,4204.359226,0
39430,4204.502262,0
39431,4204.69651,0
39432,4204.870577,0
39433,4205.044644,0
39434,4205.214991,0
39435,4205.375491,0
39436,4205.531796,0
39437,4205.694494,0
39438,4205.867311,0
39439,4206.006173,0
39440,4206.031214,0
39441,4206.056255,0
39442,4206.136664,0
39443,4206.218999,0
39444,4206.33126,0
39445,4206.480067,0
39446,4206.680079,0
39447,4206.847016,0
39448,4206.971161,0
39449,4207.022893,0
39450,4207.03966,0
39451,4207.03966,-6.24E-12
39452,4207.075866,-0.103033301
39453,4207.112072,-0.1531962
39454,4207.18439,-0.189062782
39455,4207.263929,-0.197991241
39456,4207.368743,-0.199980799
39457,4207.507216,-0.200245093
39458,4207.696179,-0.200043127
39459,4207.91492,-0.198314641
39460,4208.021673,-0.198858032
39461,4208.043476,-0.132646099
39462,4208.065279,-0.085766048
39463,4208.134722,-0.02170163
39464,4208.205574,-0.005351831
39465,4208.298666,-0.000960046
39466,4208.418404,-0.000203645
39467,4208.581973,-0.000190867
39468,4208.794622,-0.00092941
39469,4208.945267,-0.000537912
39470,4209.095911,-0.000311326
39471,4209.273402,-0.000482346
39472,4209.466003,-0.00125022
39473,4209.639859,-0.001702918
39474,4209.786241,-0.000840982
39475,4209.92784,-0.000348577
39476,4210.054208,-0.021476118
39477,4210.109946,-0.073216813
39478,4210.165684,-0.091325571
39479,4210.256629,-0.098577477
39480,4210.365135,-0.099910934
39481,4210.514342,-0.100041623
39482,4210.715558,-0.099656908
39483,4210.88172,-0.099640031
39484,4211.047882,-0.09962263
39485,4211.221097,-0.09943125
39486,4211.392025,-0.099257228
39487,4211.553821,-0.09937254
39488,4211.71061,-0.099597382
39489,4211.872384,-0.099671537
39490,4211.999008,-0.100066749
39491,4212.020502,-0.041695415
39492,4212.038013,-1.24E-13
39493,4212.038013,0
39494,4212.059507,0
39495,4212.081002,0
39496,4212.123991,0
39497,4212.208561,0
39498,4212.303555,0
39499,4212.433295,0
39500,4212.609426,0
39501,4212.826159,0
39502,4213.018996,0
39503,4213.041874,0
39504,4213.053944,0
39505,4213.053944,1.15E-10
39506,4213.076822,0.036987362
39507,4213.0997,0.060197282
39508,4213.145456,0.08417001
39509,4213.230685,0.097066863
39510,4213.327781,0.09965242
39511,4213.460397,0.100033953
39512,4213.640733,0.09991554
39513,4213.858412,0.098589805
39514,4213.972803,0.099891757
39515,4214.024269,0.061345471
39516,4214.040274,2.49E-10
39517,4214.040274,0
39518,4214.076841,0
39519,4214.113407,0
39520,4214.185813,0
39521,4214.265595,0
39522,4214.370741,0
39523,4214.50975,0
39524,4214.699354,0
39525,4214.918002,0
39526,4215.048942,0
39527,4215.179883,0
39528,4215.356653,0
39529,4215.572701,0
39530,4215.712691,0
39531,4215.852681,0
39532,4215.989205,0
39533,4216.039323,0
39534,4216.089441,0
39535,4216.137343,0
39536,4216.218557,0
39537,4216.312628,0
39538,4216.439467,0
39539,4216.611807,0
39540,4216.827695,0
39541,4216.949619,0
39542,4217.071543,0
39543,4217.107313,0
39544,4217.107313,-4.30E-13
39545,4217.152919,-0.060136538
39546,4217.198525,-0.084097675
39547,4217.283747,-0.097052392
39548,4217.380756,-0.099649672
39549,4217.513263,-0.100033707
39550,4217.693441,-0.099916688
39551,4217.91109,-0.09859771
39552,4218.020122,-0.09817129
39553,4218.04189,-0.032311452
39554,4218.055865,-4.54E-13
39555,4218.055865,0
39556,4218.077633,0
39557,4218.099402,0
39558,4218.142938,0
39559,4218.227627,0
39560,4218.323024,0
39561,4218.453311,0
39562,4218.630252,0
39563,4218.847203,0
39564,4218.970819,0
39565,4219.027545,0
39566,4219.056258,0
39567,4219.056258,-5.53E-11
39568,4219.097283,-0.055939629
39569,4219.138308,-0.080710535
39570,4219.220358,-0.096215334
39571,4219.314108,-0.099489211
39572,4219.441018,-0.100019195
39573,4219.61329,-0.099967186
39574,4219.829037,-0.098954855
39575,4219.955985,-0.099882693
39576,4220.082933,-0.016673259
39577,4220.094798,-6.52E-12
39578,4220.094798,0
39579,4220.147057,0
39580,4220.199316,0
39581,4220.285919,0
39582,4220.387904,0
39583,4220.527109,0
39584,4220.716521,0
39585,4220.93473,0
39586,4221.047885,0
39587,4221.102328,0
39588,4221.156771,0
39589,4221.246974,0
39590,4221.353957,0
39591,4221.50098,0
39592,4221.699816,0
39593,4221.86871,0
39594,4222.037605,0
39595,4222.209855,0
39596,4222.377104,0
39597,4222.536957,0
39598,4222.695784,0
39599,4222.861355,0
39600,4223.033887,0
39601,4223.060237,0
39602,4223.086587,0
39603,4223.167527,0
39604,4223.250947,0
39605,4223.364795,0
39606,4223.516107,0
39607,4223.71841,0
39608,4223.882399,0
39609,4224.046388,0
39610,4224.220166,0
39611,4224.393924,0
39612,4224.557363,0
39613,4224.71274,0
39614,4224.871623,0
39615,4225.042074,0
39616,4225.218744,0
39617,4225.387875,0
39618,4225.544916,0
39619,4225.699572,0
39620,4225.864451,0
39621,4226.041055,0
39622,4226.068753,0
39623,4226.096452,0
39624,4226.178011,0
39625,4226.262627,0
39626,4226.378241,0
39627,4226.532331,0
39628,4226.736987,0
39629,4226.897831,0
39630,4227.058676,0
39631,4227.113367,0
39632,4227.168057,0
39633,4227.258187,0
39634,4227.365234,0
39635,4227.512298,0
39636,4227.711178,0
39637,4227.880021,0
39638,4228.048864,0
39639,4228.221133,0
39640,4228.38845,0
39641,4228.548339,0
39642,4228.707128,0
39643,4228.872627,0
39644,4229.045139,0
39645,4229.072922,0
39646,4229.100704,0
39647,4229.182803,0
39648,4229.267961,0
39649,4229.384502,0
39650,4229.539995,0
39651,4229.745748,0
39652,4229.905059,0
39653,4230.064371,0
39654,4230.239546,0
39655,4230.419754,0
39656,4230.586737,0
39657,4230.738854,0
39658,4230.891481,0
39659,4231.059793,0
39660,4231.114488,0
39661,4231.169184,0
39662,4231.259248,0
39663,4231.366229,0
39664,4231.513183,0
39665,4231.711939,0
39666,4231.880923,0
39667,4232.049907,0
39668,4232.222125,0
39669,4232.389254,0
39670,4232.549045,0
39671,4232.707939,0
39672,4232.873635,0
39673,4233.0462,0
39674,4233.069535,0
39675,4233.077723,0
39676,4233.077723,1.16E-10
39677,4233.101058,0.03756614
39678,4233.124393,0.06092412
39679,4233.171063,0.084744808
39680,4233.256496,0.097187386
39681,4233.354278,0.099675006
39682,4233.487826,0.100035847
39683,4233.669499,0.099905431
39684,4233.887388,0.098522328
39685,4234.023571,0.099625956
39686,4234.159754,0.100003754
39687,4234.337692,0.099890897
39688,4234.548735,0.098764525
39689,4234.689316,0.099626672
39690,4234.829896,0.099971157
39691,4235.007023,0.099849748
39692,4235.211856,0.098855859
39693,4235.354794,0.099615366
39694,4235.497731,0.099945841
39695,4235.673716,0.099826407
39696,4235.874532,0.098936376
39697,4235.986831,0.099965439
39698,4236.013714,0.074665387
39699,4236.030779,8.81E-13
39700,4236.030779,0
39701,4236.057662,0
39702,4236.084545,0
39703,4236.13831,0
39704,4236.214002,0
39705,4236.305113,0
39706,4236.425367,0
39707,4236.588567,0
39708,4236.800454,0
39709,4236.942962,0
39710,4237.042592,0
39711,4237.063913,0
39712,4237.085235,0
39713,4237.088966,0
39714,4237.088966,1.67E-10
39715,4237.155457,0.073409982
39716,4237.217253,0.09236918
39717,4237.307583,0.098759504
39718,4237.418923,0.099935794
39719,4237.571213,0.100037533
39720,4237.775405,0.099588256
39721,4237.937913,0.099648731
39722,4238.100421,0.099703231
39723,4238.274834,0.099509638
39724,4238.450764,0.099187524
39725,4238.615245,0.099218629
39726,4238.769386,0.099552734
39727,4238.926172,0.099728691
39728,4239.096087,0.099642778
39729,4239.274687,0.099302165
39730,4239.445906,0.099087311
39731,4239.602713,0.099389099
39732,4239.755183,0.099697645
39733,4239.918353,0.099736087
39734,4240.045755,0.084887648
39735,4240.10014,0.030001701
39736,4240.154526,0.010133402
39737,4240.243727,0.001886947
39738,4240.349623,0.000330556
39739,4240.494848,0.000156417
39740,4240.691632,0.00046467
39741,4240.862839,0.000575547
39742,4241.034045,0.002883078
39743,4241.06042,0.040536439
39744,4241.086794,0.064993
39745,4241.167713,0.09287752
39746,4241.251126,0.098732556
39747,4241.364954,0.099921557
39748,4241.516239,0.100035102
39749,4241.718518,0.099615296
39750,4241.882538,0.099642797
39751,4242.005729,0.097064994
39752,4242.02713,0.033196571
39753,4242.041438,1.83E-13
39754,4242.041438,0
39755,4242.062839,0
39756,4242.08424,0
39757,4242.127042,0
39758,4242.21157,0
39759,4242.306428,0
39760,4242.435981,0
39761,4242.611834,0
39762,4242.82849,0
39763,4242.968948,0
39764,4243.109405,0
39765,4243.287661,0
39766,4243.493722,0
39767,4243.635506,0
39768,4243.777291,0
39769,4243.953482,0
39770,4244.025632,0
39771,4244.073545,0
39772,4244.121458,0
39773,4244.207987,0
39774,4244.307551,0
39775,4244.443811,0
39776,4244.629211,0
39777,4244.84739,0
39778,4244.98108,0
39779,4245.11477,0
39780,4245.292236,0
39781,4245.505804,0
39782,4245.646003,0
39783,4245.786201,0
39784,4245.963808,0
39785,4246.169575,0
39786,4246.3119,0
39787,4246.454225,0
39788,4246.630381,0
39789,4246.832119,0
39790,4246.863564,0
39791,4246.863564,-2.59E-12
39792,4246.962385,-0.000491564
39793,4247.061206,-0.032754569
39794,4247.122001,-0.079667234
39795,4247.182795,-0.094081131
39796,4247.27819,-0.099120552
39797,4247.394432,-0.099986864
39798,4247.554845,-0.100022351
39799,4247.766176,-0.09936716
39800,4247.919698,-0.099663319
39801,4248.018625,-0.097868966
39802,4248.033955,-1.52E-12
39803,4248.033955,0
39804,4248.052552,0
39805,4248.071149,0
39806,4248.088829,0
39807,4248.088829,8.29E-11
39808,4248.126022,0.052430186
39809,4248.163216,0.077493268
39810,4248.237603,0.094941757
39811,4248.329431,0.099246751
39812,4248.449778,0.099995341
39813,4248.613451,0.100007466
39814,4248.825783,0.099269835
39815,4248.947309,0.099994739
39816,4249.040561,0.029615744
39817,4249.046907,2.83E-12
39818,4249.046907,0
39819,4249.066801,0
39820,4249.086694,0
39821,4249.101846,0
39822,4249.101846,-5.26E-11
39823,4249.141633,-0.05483545
39824,4249.181421,-0.079724951
39825,4249.260996,-0.095851426
39826,4249.354119,-0.099420452
39827,4249.478926,-0.100012996
39828,4249.648451,-0.099981974
39829,4249.863349,-0.099062846
39830,4249.993027,-0.099885624
39831,4250.046719,-0.053864083
39832,4250.10041,-0.018723326
39833,4250.163672,-0.005321141
39834,4250.260522,-0.000931601
39835,4250.379847,-0.000195838
39836,4250.544481,-0.000190901
39837,4250.758564,-0.000970351
39838,4250.907954,-0.00053591
39839,4250.984094,-6.21E-14
39840,4250.984094,0
39841,4251.03767,0
39842,4251.091247,0
39843,4251.136809,0
39844,4251.217434,0
39845,4251.309726,0
39846,4251.43412,0
39847,4251.602754,0
39848,4251.81709,0
39849,4251.963394,0
39850,4252.109699,0
39851,4252.287692,0
39852,4252.486157,0
39853,4252.663764,0
39854,4252.807982,0
39855,4252.944659,0
39856,4253.052808,0
39857,4253.101086,0
39858,4253.149363,0
39859,4253.227482,0
39860,4253.318512,0
39861,4253.440029,0
39862,4253.604662,0
39863,4253.817152,0
39864,4253.967026,0
39865,4254.1169,0
39866,4254.294398,0
39867,4254.487958,0
39868,4254.662512,0
39869,4254.80859,0
39870,4254.949339,0
39871,4255.112723,0
39872,4255.304122,0
39873,4255.492924,0
39874,4255.650621,0
39875,4255.788558,0
39876,4255.93765,0
39877,4256.117967,0
39878,4256.315033,0
39879,4256.489181,0
39880,4256.632174,0
39881,4256.770753,0
39882,4256.935148,0
39883,4257.061313,0
39884,4257.118393,0
39885,4257.175473,0
39886,4257.268038,0
39887,4257.379041,0
39888,4257.53199,0
39889,4257.737006,0
39890,4257.898679,0
39891,4258.060352,0
39892,4258.235062,0
39893,4258.412181,0
39894,4258.577275,0
39895,4258.730783,0
39896,4258.886424,0
39897,4259.05599,0
39898,4259.083829,0
39899,4259.111667,0
39900,4259.195173,0
39901,4259.281662,0
39902,4259.400525,0
39903,4259.559506,0
39904,4259.767753,0
39905,4259.923401,0
39906,4260.079049,0
39907,4260.255184,0
39908,4260.440516,0
39909,4260.610385,0
39910,4260.760087,0
39911,4260.907982,0
39912,4261.038827,0
39913,4261.092352,0
39914,4261.145878,0
39915,4261.233738,0
39916,4261.33774,0
39917,4261.480016,0
39918,4261.673285,0
39919,4261.890999,0
39920,4262.066104,0
39921,4262.094439,0
39922,4262.122774,0
39923,4262.206983,0
39924,4262.29436,0
39925,4262.414653,0
39926,4262.575817,0
39927,4262.785476,0
39928,4262.938931,0
39929,4263.047148,0
39930,4263.094365,0
39931,4263.141581,0
39932,4263.218606,0
39933,4263.307976,0
39934,4263.426926,0
39935,4263.587672,0
39936,4263.797787,0
39937,4263.948484,0
39938,4264.09918,0
39939,4264.160917,0
39940,4264.222653,0
39941,4264.323133,0
39942,4264.445414,0
39943,4264.614659,0
39944,4264.831458,0
39945,4264.966599,0
39946,4265.036159,0
39947,4265.086783,0
39948,4265.137406,0
39949,4265.226741,0
39950,4265.330671,0
39951,4265.473602,0
39952,4265.667614,0
39953,4265.885126,0
39954,4266.013694,0
39955,4266.142262,0
39956,4266.317953,0
39957,4266.535503,0
39958,4266.675826,0
39959,4266.816149,0
39960,4266.994574,0
39961,4267.200964,0
39962,4267.342535,0
39963,4267.484106,0
39964,4267.660354,0
39965,4267.863118,0
39966,4268.007295,0
39967,4268.151472,0
39968,4268.327055,0
39969,4268.525949,0
39970,4268.706484,0
39971,4268.852311,0
39972,4268.987873,0
39973,4269.146386,0
39974,4269.338836,0
39975,4269.534478,0
39976,4269.695852,0
39977,4269.831155,0
39978,4269.97441,0
39979,4270.063481,0
39980,4270.124395,0
39981,4270.185309,0
39982,4270.282198,0
39983,4270.400119,0
39984,4270.563094,0
39985,4270.77628,0
39986,4270.92722,0
39987,4271.078159,0
39988,4271.13668,0
39989,4271.195201,0
39990,4271.289857,0
39991,4271.403938,0
39992,4271.561471,0
39993,4271.77062,0
39994,4271.927145,0
39995,4272.051963,0
39996,4272.107299,0
39997,4272.162634,0
39998,4272.253175,0
39999,4272.361024,0
40000,4272.509248,0
40001,4272.709408,0
40002,4272.876789,0
40003,4273.04417,0
40004,4273.071838,0
40005,4273.099507,0
40006,4273.181598,0
40007,4273.266694,0
40008,4273.383157,0
40009,4273.538522,0
40010,4273.744173,0
40011,4273.903624,0
40012,4274.063076,0
40013,4274.238211,0
40014,4274.418225,0
40015,4274.5851,0
40016,4274.737311,0
40017,4274.890122,0
40018,4275.058501,0
40019,4275.113087,0
40020,4275.167672,0
40021,4275.257524,0
40022,4275.364218,0
40023,4275.510724,0
40024,4275.708975,0
40025,4275.87853,0
40026,4276.048086,0
40027,4276.220097,0
40028,4276.386466,0
40029,4276.545857,0
40030,4276.705181,0
40031,4276.871675,0
40032,4277.044455,0
40033,4277.214671,0
40034,4277.376341,0
40035,4277.533724,0
40036,4277.696139,0
40037,4277.867515,0
40038,4278.041016,0
40039,4278.069029,0
40040,4278.097042,0
40041,4278.178683,0
40042,4278.263521,0
40043,4278.379445,0
40044,4278.53403,0
40045,4278.739086,0
40046,4278.899383,0
40047,4279.059681,0
40048,4279.234578,0
40049,4279.413417,0
40050,4279.57964,0
40051,4279.732427,0
40052,4279.886354,0
40053,4280.055136,0
40054,4280.236048,0
40055,4280.410311,0
40056,4280.567234,0
40057,4280.716965,0
40058,4280.87755,0
40059,4281.055873,0
40060,4281.237257,0
40061,4281.401964,0
40062,4281.551309,0
40063,4281.703773,0
40064,4281.874948,0
40065,4281.97878,0
40066,4281.97878,-3.43E-14
40067,4282.043839,-0.027288452
40068,4282.108898,-0.080092976
40069,4282.163155,-0.093391758
40070,4282.259806,-0.099007225
40071,4282.373419,-0.099974468
40072,4282.531144,-0.100029973
40073,4282.740689,-0.099444873
40074,4282.89693,-0.09966124
40075,4283.053171,-0.083858156
40076,4283.107504,-0.029726257
40077,4283.161837,-0.010050733
40078,4283.25121,-0.001868053
40079,4283.357256,-0.000327512
40080,4283.502748,-0.000156507
40081,4283.69984,-0.000469578
40082,4283.870701,-0.000574423
40083,4283.999194,-0.000153327
40084,4283.999664,-8.63E-12
